"gene","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","significant","direction"
"AL358852.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC092634.5",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC003984.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"TMEM225B",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC007032.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC005487.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"ASIC3",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC010973.2",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"PRKAG2-AS1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"ZFX-AS1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"MID1IP1-AS1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"LINC01282",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"NYX",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL022157.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AWAT1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"GJB1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"Z83818.2",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"ARMCX1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AL359851.1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"MAGEA3",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"MAGEA1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"ZNF705G",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC104964.4",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC021355.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC107373.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC044849.1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"DKK4",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC021393.1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC068389.4",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"RRS1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"STAU2-AS1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC087627.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC011676.3",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"MAFA-AS1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC067930.2",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC067930.3",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"CCL27",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"DNAJB5",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL355674.1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AL358975.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL353572.3",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL583839.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL137067.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"CYLC2",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"NR5A1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL358781.2",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"LCN8",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"NRARP",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"IGF2-AS",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"OR51L1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"NAV2-AS1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC018410.1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"OR4D10",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"PGA5",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"CATSPERZ",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AP001092.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"CRYAB",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AP000755.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"OR8B8",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AKR1C4",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AL138775.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC069544.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"LINC00838",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"C10orf53",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC024600.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL450311.2",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC073389.1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC022400.1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"LINC01375",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"PLCE1-AS1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AL157834.2",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"EDRF1-AS1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL157832.1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"GNB3",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AICDA",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC091814.1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"KRT76",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC078927.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"LLPH-DT",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC089998.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"TSPAN19",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"ALX1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC063949.2",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"LINC02452",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"PLA2G1B",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL157931.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"UBAC2-AS1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"LINC01039",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"FGF14-AS1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL359745.1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AL136295.2",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"CHMP4A",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"CBLN3",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"GZMH",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL162511.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"NKX2-8",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL121821.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"PTGER2",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AF111169.3",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"GSC",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"GOLGA8S",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC090510.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC023906.4",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"SKOR1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC027237.3",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC108861.1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC105020.2",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"CRABP1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC087286.3",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AGBL1-AS1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC090907.1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"CCDC78",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"MSLN",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC141586.3",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC012645.4",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"MT1M",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"B3GNT9",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC010531.3",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"RNASEK",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"TBC1D26",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC060766.6",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC087491.1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"KRT12",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"NAGS",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC018521.7",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"GNGT2",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC002401.4",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"LINC00483",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"PRR29-AS1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"LINC01973",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC027601.4",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"LINC01971",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC132872.2",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AP005209.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC090772.3",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC011815.2",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"DYNAP",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"RAX",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC100843.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"SERPINB10",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC009802.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"SIRPG-AS1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL117335.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL021396.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"PET117",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"SMIM26",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"SEMG2",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"SLC12A5-AS1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"HAR1B",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC004490.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC005954.2",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"PSPN",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"RDH8",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC018761.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"RAB3A",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"CILP2",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"ZNF792",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC005515.2",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"PSG2",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC115522.1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC006262.2",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC020909.3",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"SIGLEC12",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"ZNF649-AS1",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC010487.2",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC092070.3",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AC245052.4",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AC007228.2",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"ZSCAN22",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL008638.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL021707.4",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"AL121580.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AP000233.1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"OLIG1",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"PLAC4",0.0829782367551715,2.62172263895535,0.016,0,1,FALSE,"Not significant"
"S100B",0.0829782367551715,-2.62172263895535,0,0.016,1,FALSE,"Not significant"
"AL033527.3",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"TCHH",0.0829805790530313,3.43637771504448,0.016,0,1,FALSE,"Not significant"
"LINC01123",0.0829805790530313,3.43637771504448,0.016,0,1,FALSE,"Not significant"
"LINC01945",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"RTP1",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"LINC02498",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"SOD3",0.0829805790530313,-5.85884420697867,0,0.016,1,FALSE,"Not significant"
"AC122138.1",0.0829805790530313,3.43637771504448,0.016,0,1,FALSE,"Not significant"
"LINC02058",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"AC008438.2",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"AL033379.1",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"AL078581.1",0.0829805790530313,3.43637771504448,0.016,0,1,FALSE,"Not significant"
"AL596202.1",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"TRO",0.0829805790530313,-3.95386063776868,0,0.016,1,FALSE,"Not significant"
"SLC7A3",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"RAB39B",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"PMP2",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"LY6H",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"AC113192.2",0.0829805790530313,3.43637771504448,0.016,0,1,FALSE,"Not significant"
"MRGPRF-AS1",0.0829805790530313,3.43637771504448,0.016,0,1,FALSE,"Not significant"
"AL603756.1",0.0829805790530313,4.55594499694864,0.016,0,1,FALSE,"Not significant"
"LINC02425",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"AC020656.1",0.0829805790530313,-5.85884420697867,0,0.016,1,FALSE,"Not significant"
"LINC02401",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"CCNA1",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"LINC01442",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"AL355102.2",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"AQP8",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"LINC02126",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"AC005899.6",0.0829805790530313,3.43637771504448,0.016,0,1,FALSE,"Not significant"
"AC004149.1",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"AL132655.2",0.0829805790530313,-4.55594499694864,0,0.016,1,FALSE,"Not significant"
"AC092301.1",0.0829805790530313,3.43637771504448,0.016,0,1,FALSE,"Not significant"
"AC010624.3",0.0829805790530313,3.43637771504448,0.016,0,1,FALSE,"Not significant"
"AC020915.5",0.0829805790530313,3.43637771504448,0.016,0,1,FALSE,"Not significant"
"BACH1-AS1",0.0829805790530313,3.43637771504448,0.016,0,1,FALSE,"Not significant"
"AP001059.1",0.0829805790530313,-3.43637771504448,0,0.016,1,FALSE,"Not significant"
"PPTC7",0.0830099640429168,1.37500272114304,0.297,0.22,1,FALSE,"Not significant"
"SMIM30",0.08301875262291,1.61403172496551,0.066,0.027,1,FALSE,"Not significant"
"ERP27",0.08301875262291,-7.71880058797535,0.027,0.066,1,FALSE,"Not significant"
"LINC00839",0.0832220991540822,-0.954670116734907,0.077,0.132,1,FALSE,"Not significant"
"TMEFF2",0.0832420745504968,-0.6095684270972,0.071,0.126,1,FALSE,"Not significant"
"SLC35A5",0.0832420745504968,-0.6095684270972,0.071,0.126,1,FALSE,"Not significant"
"AC055713.1",0.0832606429952203,1.11825396768028,0.066,0.027,1,FALSE,"Not significant"
"DUS1L",0.0832996135199881,1.13226195034969,0.385,0.308,1,FALSE,"Not significant"
"AC073050.1",0.0833604219096737,-0.448435497163437,0.088,0.148,1,FALSE,"Not significant"
"MYRIP",0.0833734265875318,5.21302697368642,0.225,0.308,1,FALSE,"Not significant"
"RYBP",0.0834111403121326,3.87822773737993,0.522,0.445,1,FALSE,"Not significant"
"JRK",0.0835859422111223,0.678862160682993,0.192,0.126,1,FALSE,"Not significant"
"AC108941.2",0.0837475786105892,6.75943755278449,0.027,0.066,1,FALSE,"Not significant"
"EMC9",0.0838634070321372,-0.745606146314526,0.055,0.104,1,FALSE,"Not significant"
"RAB37",0.0838634070321372,-0.745606146314526,0.055,0.104,1,FALSE,"Not significant"
"AC012435.2",0.0838642015422107,-0.426030085997858,0.115,0.181,1,FALSE,"Not significant"
"SACM1L",0.083975058183019,7.52360454039823,0.374,0.286,1,FALSE,"Not significant"
"MAATS1",0.0839812158038606,-0.798793374087792,0.099,0.159,1,FALSE,"Not significant"
"PPP1R9B",0.0840054141635277,0.563524887336453,0.154,0.093,1,FALSE,"Not significant"
"AC098582.1",0.0842037927719689,0.920120686563572,0.132,0.077,1,FALSE,"Not significant"
"SLC40A1",0.0842047592804104,-2.19440321749719,0.082,0.137,1,FALSE,"Not significant"
"ABCD2",0.0842210694538973,-1.45078485169798,0.027,0.066,1,FALSE,"Not significant"
"AP005230.1",0.0844657061510018,1.20034050700913,0.599,0.527,1,FALSE,"Not significant"
"TBC1D9B",0.0845186681022629,3.8093122862963,0.297,0.225,1,FALSE,"Not significant"
"CLU",0.084587367067334,-1.4839448878111,0.11,0.17,1,FALSE,"Not significant"
"AC092078.2",0.0847610052390049,-1.77531178101972,0.06,0.11,1,FALSE,"Not significant"
"INSR",0.0848093195943921,1.91919591150623,0.791,0.681,1,FALSE,"Not significant"
"SMAD2",0.0848222837907914,11.8656081142126,0.637,0.56,1,FALSE,"Not significant"
"NTMT1",0.084885142118839,1.32948722880867,0.17,0.11,1,FALSE,"Not significant"
"PNKD",0.0849442746920823,1.40602518160187,0.291,0.225,1,FALSE,"Not significant"
"CCDC43",0.0849449707690947,2.02153499024795,0.088,0.044,1,FALSE,"Not significant"
